sample_id,seed,method,method_variant,physics_informed,physics_projection,div_weight,eta,measurement_sigma,operator,noise_sigma,rel_l2,rmse,measurement_error,divergence,vorticity_rmse,run
traj1791_snap48,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.1433994770050049,0.7804223299026489,6.541329639730975e-05,0.747255802154541,0.6017464399337769,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1785_snap16,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.653539776802063,0.7624178528785706,9.783534187590703e-05,0.4694399237632751,0.6111830472946167,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1742_snap37,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6551764011383057,0.7438761591911316,9.57693118834868e-05,0.4899311363697052,0.5308669209480286,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1612_snap3,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.0858397483825684,0.7328948378562927,0.0001176277801278,0.5140543580055237,0.5695543885231018,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1628_snap25,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.0179288387298584,0.6446537375450134,0.0001439421321265,0.4712191224098205,0.4723535180091858,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1637_snap33,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.295539140701294,1.0664167404174805,8.986585453385487e-05,0.5356820821762085,0.70381760597229,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1763_snap22,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.85989511013031,0.7866595983505249,0.0001034355955198,0.4892226159572601,0.5137309432029724,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1750_snap28,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.4622801542282104,0.6564833521842957,9.089878585655242e-05,0.462326169013977,0.4168881177902221,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1695_snap22,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5606765747070312,0.5751473903656006,0.0001191379342344,0.5129554867744446,0.4476861953735351,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1648_snap25,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7241764068603516,0.7237733006477356,9.78876487351954e-05,0.5072166919708252,0.5660879611968994,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1723_snap38,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.8114161491394043,0.8653583526611328,9.07401044969447e-05,0.5380337238311768,0.5612414479255676,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1766_snap41,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.349669933319092,0.6754805445671082,0.0001588198210811,0.5424424409866333,0.5650438070297241,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1715_snap2,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7218573093414309,0.6201919317245483,0.0001227840984938,0.5945452451705933,0.5127610564231873,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1729_snap6,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.81572949886322,0.7187338471412659,0.0001111771925934,0.4691398739814758,0.5297213792800903,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1773_snap33,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.5273869037628174,0.8512831330299377,0.0001300988806178,0.5484450459480286,0.6774778366088867,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1634_snap25,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.513771891593933,0.7861062288284302,8.135740790748969e-05,0.5810497999191284,0.6172254085540771,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1616_snap6,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.175067663192749,0.8581188321113586,0.0001089654688257,0.5542697906494141,0.6118621826171875,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1755_snap11,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.4380948543548584,0.7200456261634827,0.0001437556929886,0.4071461260318756,0.4243742525577545,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1722_snap36,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.3525739908218384,0.487490564584732,0.0001253322261618,0.4818994402885437,0.3942472040653229,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1785_snap0,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7925056219100952,0.8113759756088257,9.788861643755808e-05,0.4875811338424682,0.6398892402648926,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1706_snap0,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.8053723573684688,0.6954432725906372,0.000104632024886,0.5188487768173218,0.4787467122077942,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1705_snap18,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.80084228515625,0.8670563101768494,9.291202150052412e-05,0.5470815300941467,0.6886518597602844,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1712_snap1,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5848045349121094,0.7830852270126343,8.625741611467674e-05,0.6613729596138,0.5967046618461609,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1629_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.388709545135498,0.8641662001609802,0.0001242931612068,0.4688546359539032,0.5913036465644836,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1606_snap28,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6453909873962402,0.8450225591659546,8.446504216408357e-05,0.4896489977836609,0.6824893951416016,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1683_snap37,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.573493003845215,0.8955896496772766,0.0001217594035551,0.5155475735664368,0.6795642375946045,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1699_snap32,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.2145800590515137,0.613539457321167,0.0001521319645689,0.5857014060020447,0.5024386644363403,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1686_snap24,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.8641260862350464,0.6800011396408081,0.0001162674161605,0.4721072018146515,0.5472775101661682,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1761_snap10,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.2333617210388184,0.8195197582244873,0.0001201483173645,0.5124613046646118,0.5411635637283325,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1760_snap3,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.8230962753295896,0.7062433362007141,0.0001140636668424,0.4957793951034546,0.4861947000026703,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1654_snap36,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6818100214004517,0.7789841890335083,9.337094525108114e-05,0.4535923898220062,0.5993271470069885,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1776_snap43,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.291125535964966,1.0838568210601809,8.944518776843324e-05,0.5128170847892761,0.8264007568359375,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1638_snap46,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.8641308546066284,0.9115836024284364,8.743828948354349e-05,0.5834181904792786,0.706018328666687,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1766_snap29,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,3.1994149684906006,0.9180572628974916,0.0001495195174356,0.5142282247543335,0.6420050263404846,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1726_snap20,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7298102378845217,0.7129644751548767,0.0001062757728504,0.5491728782653809,0.5316002368927002,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1701_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.391291856765747,0.8423236608505249,0.0001208905086969,0.5085505843162537,0.6216318607330322,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1703_snap24,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.788322925567627,0.7652227878570557,9.990432590711862e-05,0.4844937622547149,0.524218738079071,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1739_snap42,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.65556001663208,0.7930790781974792,8.987938781501725e-05,0.7186089754104614,0.584636390209198,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1614_snap34,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.3111146688461304,0.4612524807453155,0.0001198778700199,0.5519465208053589,0.338902473449707,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1684_snap44,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.350414514541626,0.6341426968574524,0.0001539461227366,0.4865265190601349,0.4828517735004425,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1638_snap9,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7149267196655271,0.8238562941551208,9.635704918764532e-05,0.4621677100658417,0.5926952958106995,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1636_snap46,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.565756916999817,0.4989218115806579,0.0001296267437282,0.5732989311218262,0.3928676843643188,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1657_snap14,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6230120658874512,0.6498887538909912,0.0001111644451157,0.5031615495681763,0.4578871726989746,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1720_snap29,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.651303291320801,0.8919042944908142,0.0001254467933904,0.4755577743053436,0.6992806792259216,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1765_snap14,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.1486294269561768,0.6539266109466553,0.0001384549977956,0.505660891532898,0.4959002435207367,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1622_snap39,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.582993984222412,0.6872632503509521,9.937238792190328e-05,0.5636545419692993,0.537909984588623,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1711_snap30,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.3649089336395264,0.8421986699104309,0.0001173150085378,0.5392031669616699,0.6776431798934937,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1685_snap35,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.519114375114441,0.7325870394706726,8.954614895628765e-05,0.512973964214325,0.514413058757782,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1689_snap35,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6133192777633667,0.8682250380516052,8.063746645348147e-05,0.4804759621620178,0.6520477533340454,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1670_snap43,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.4692599773406982,0.7197569608688354,8.957579848356545e-05,0.5696287155151367,0.5578333139419556,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1763_snap5,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.4629218578338623,1.0117053985595703,0.0001116278217523,0.5289906859397888,0.8082303404808044,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1757_snap24,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.089917778968811,0.4640470743179321,0.0001014330409816,0.6872965097427368,0.3628236055374145,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1606_snap44,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5778909921646118,0.8205167055130005,8.532988431397825e-05,0.6120524406433105,0.6347122192382812,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1659_snap14,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6691666841506958,0.6825245022773743,0.0001053248197422,0.5354703664779663,0.4907889068126678,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1733_snap10,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.9328657388687132,0.8224043846130371,0.0001002298522507,0.4500305354595184,0.656730055809021,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1682_snap39,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.3017332553863525,0.8622463941574097,0.0001174863864434,0.5502846837043762,0.6412935853004456,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1788_snap28,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.9309659004211424,0.7769292593002319,0.0001107584830606,0.5453075170516968,0.6156558990478516,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1679_snap2,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5916895866394043,0.7706887125968933,8.86614725459367e-05,0.5614270567893982,0.5660021901130676,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1687_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5559815168380735,1.0579651594161987,6.087865040171892e-05,0.5091279745101929,0.8133841753005981,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1730_snap38,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7483241558074951,0.5825832486152649,0.0001318156573688,0.4828574359416961,0.4725150167942047,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1678_snap4,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.312918186187744,0.9724479913711548,0.0001023520017042,0.5167044401168823,0.7604333162307739,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1655_snap20,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.2047168016433716,0.600286066532135,8.032888581510633e-05,0.6899055242538452,0.4757255613803863,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1658_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.600058913230896,0.6903543472290039,9.605959348846228e-05,0.6207500696182251,0.5341717600822449,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1627_snap18,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.218047618865967,0.8619035482406616,0.0001079205394489,0.5175690054893494,0.6588826775550842,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1719_snap37,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6090264320373535,0.6698858737945557,0.0001049594648065,0.4923189282417297,0.5378581881523132,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1641_snap38,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.0511977672576904,0.7701383233070374,0.0001150205280282,0.4710627496242523,0.5313133001327515,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1781_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5227220058441162,0.8820456862449646,7.027978426776826e-05,0.5174176096916199,0.7018343806266785,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1781_snap43,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5649540424346924,0.8822726011276245,8.023880218388513e-05,0.5263117551803589,0.7006794214248657,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1735_snap4,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.67121422290802,0.736172616481781,9.8173382866662e-05,0.5529723167419434,0.5505579710006714,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1757_snap44,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5680820941925049,0.6693336963653564,9.82722922344692e-05,0.5002716779708862,0.4588161706924438,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1668_snap2,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5428762435913086,0.6805325150489807,9.929032967193052e-05,0.4617979228496551,0.4470974504947662,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1734_snap45,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6077227592468262,0.972564458847046,7.400925096590072e-05,0.6053736805915833,0.7900953888893127,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1669_snap12,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.540414810180664,0.7326268553733826,9.060084266820922e-05,0.659441351890564,0.5767596364021301,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1674_snap34,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.465134859085083,0.7683187127113342,0.0001401879417244,0.5353487730026245,0.650015652179718,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1664_snap45,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.115314245223999,0.8265466094017029,0.0001096928754122,0.4920458197593689,0.5430562496185303,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1762_snap7,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.4253000020980835,0.4807517528533935,0.0001321850868407,0.5342739224433899,0.3258125185966491,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1770_snap13,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.3776755332946775,0.7662721276283264,7.731412188149989e-05,0.5316250920295715,0.6019659042358398,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1640_snap6,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.257694721221924,0.7085027694702148,0.0001366850046906,0.4528704285621643,0.4724494516849518,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1711_snap39,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.158943891525269,0.7581959366798401,0.000121208911878,0.5006095170974731,0.5563220381736755,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1605_snap18,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.1592961549758911,0.5400988459587097,8.684836211614311e-05,0.6677914261817932,0.4459923803806305,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1623_snap11,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.3330639600753784,0.5965020656585693,0.000100881079561,0.5617673993110657,0.4669035971164703,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1750_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.027529001235962,0.9169018268585204,9.712974861031398e-05,0.446311742067337,0.7204445600509644,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1705_snap19,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.5141559839248655,0.7277908325195312,9.01230378076434e-05,0.5094800591468811,0.5786176919937134,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1612_snap33,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7750935554504397,0.625135600566864,0.0001175181678263,0.589145302772522,0.5099705457687378,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1786_snap14,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.920656681060791,0.7069319486618042,0.0001174766002804,0.5106218457221985,0.5813542604446411,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1702_snap6,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.0160107612609863,0.8334528207778931,0.0001040029383148,0.4586049914360046,0.6529995799064636,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1768_snap33,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.72253680229187,0.5996884107589722,0.0001217485769302,0.5337685346603394,0.4971993565559387,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1610_snap30,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.3500224351882937,0.578166127204895,0.000100387049315,0.4903565943241119,0.4472139775753021,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1641_snap46,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.0717010498046875,0.7846327424049377,0.0001153544653789,0.50548255443573,0.5439800024032593,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1658_snap28,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.0744307041168213,0.458343893289566,9.924699406838045e-05,0.5285766124725342,0.3329845368862152,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1718_snap47,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.622760534286499,0.8845207691192627,8.066654845606536e-05,0.5567584037780762,0.6607860326766968,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1667_snap8,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.9000415802001955,0.8275571465492249,9.881876758299768e-05,0.5128528475761414,0.6582634449005127,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1710_snap13,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.3655834197998047,0.8609511256217957,0.0001142299297498,0.5061364769935608,0.5999184250831604,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1697_snap47,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.1826982498168945,0.7754286527633667,0.0001156154248747,0.5270834565162659,0.6172862648963928,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1785_snap18,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.6909734010696411,0.7805272936820984,9.849804337136447e-05,0.5698742270469666,0.6264787316322327,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1717_snap31,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.17467999458313,0.6879851818084717,0.0001313734974246,0.4831501543521881,0.5001203417778015,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1613_snap8,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.7293202877044678,0.7314318418502808,0.0001009883926599,0.4693541526794433,0.595752477645874,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1684_snap47,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,3.1122214794158936,0.8378767967224121,0.0001586362923262,0.5488631725311279,0.6739568114280701,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1600_snap43,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.620029330253601,0.7083495855331421,9.648720151744784e-05,0.5031226277351379,0.5296119451522827,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1768_snap49,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.8875442743301392,0.6644729375839233,0.0001230918715009,0.5032154321670532,0.474226176738739,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1769_snap31,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.4437495470046997,0.6906400918960571,9.398011025041342e-05,0.5748109817504883,0.5009676814079285,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1656_snap43,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,2.1252753734588623,1.0335794687271118,9.360200783703476e-05,0.5179160833358765,0.8355416655540466,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
traj1777_snap15,0,ddrm,ddrm,0,0,0.0,0.0,0.0,sparse_grid,0.0,1.1165505647659302,0.621636688709259,7.642921264050528e-05,0.5923218727111816,0.5004372596740723,runs_ddrm_colab/ddrm_sparse_grid_full_val_eta0p0_n640_steps128
